Address Name	Locality Name	Locality Number	Station Number
"מבוא תש""ח 5"	אשקלון	2630	51.0
"מבוא תש""ח 5"	אשקלון	2630	52.0
גאון הירדן 2	אשקלון	2630	57.1
גאון הירדן 2	אשקלון	2630	57.2
גאון הירדן 2	אשקלון	2630	57.3
גאון הירדן 2	אשקלון	2630	57.4
הגבורה 37	אשקלון	2630	61.0
שד מלכי ישראל 81	אשקלון	2630	63.0
הגבורה 37	אשקלון	2630	64.0
שד מלכי ישראל 81	אשקלון	2630	65.0
הגבורה 37	אשקלון	2630	67.0
"האדמו""ר מחב""ד 28"	אשקלון	2630	68.1
"האדמו""ר מחב""ד 28"	אשקלון	2630	68.2
הגבורה 37	אשקלון	2630	69.0
המעפיל 1	אשקלון	2630	70.1
המעפיל 1	אשקלון	2630	70.2
המעפיל 1	אשקלון	2630	70.3
המעפיל 1	אשקלון	2630	70.4
המעפיל 1	אשקלון	2630	70.5
"מבוא תש""ח 5"	אשקלון	2630	71.0
בית יוסף 18	אשקלון	2630	72.1
בית יוסף 18	אשקלון	2630	72.2
שדרות אבני החושן 74	אשקלון	2630	75.0
אהוד בן גרא 9	אשקלון	2630	76.0
גובר רבקה ומרדכי	אשקלון	1034	1.1
גובר רבקה ומרדכי	אשקלון	1034	1.2
גובר רבקה ומרדכי	אשקלון	1034	1.3
ז'בוטינסקי	אשקלון	1034	3.1
ז'בוטינסקי	אשקלון	1034	3.2
ז'בוטינסקי	אשקלון	1034	3.3
ז'בוטינסקי	אשקלון	1034	3.4
הנגב	אשקלון	1034	5.0
ספרא 34	אשקלון	1034	6.1
ספרא 34	אשקלון	1034	6.2
ספרא 34	אשקלון	1034	6.3
סאן דייגו	אשקלון	1034	7.0
שד ירושלים	אשקלון	1034	8.1
שד ירושלים	אשקלון	1034	8.2
שד ירושלים	אשקלון	1034	8.3
שד ירושלים	אשקלון	1034	8.4
שד ירושלים	אשקלון	1034	8.5
הורדים 16	אשקלון	1034	12.1
הורדים 16	אשקלון	1034	12.2
הורדים 16	אשקלון	1034	12.3
הורדים 16	אשקלון	1034	12.4
הנגב	אשקלון	1034	14.0
הנגב	אשקלון	1034	15.0
בר יהודה	אשקלון	1034	24.1
בר יהודה	אשקלון	1034	24.2
בר יהודה	אשקלון	1034	24.3
בר יהודה	אשקלון	1034	24.4
בר יהודה	אשקלון	1034	24.5
בר יהודה	אשקלון	1034	24.6
שד בן גוריון 38	אשקלון	1034	950.0
רבדים	אשקלון	564	1.0
רווחה	אשקלון	2051	1.0
רוחמה	אשקלון	362	1.0
שדה דוד	אשקלון	36	1.0
שדה יואב	אשקלון	293	1.0
שדה משה	אשקלון	18	1.0
שדה עוזיהו	אשקלון	739	1.0
שדה עוזיהו	אשקלון	739	2.0
יוספטל 1	אשקלון	1031	1.1
יוספטל 1	אשקלון	1031	1.2
משעול הנשיא	אשקלון	1031	2.1
משעול הנשיא	אשקלון	1031	2.2
שד בגין מנחם 14	אשקלון	1031	3.0
הבנים	אשקלון	1031	4.1
הבנים	אשקלון	1031	4.2
משעול פעמונית	אשקלון	1031	5.1
משעול פעמונית	אשקלון	1031	5.2
לוטם	אשקלון	1031	6.1
לוטם	אשקלון	1031	6.2
שאר ישוב	אשקלון	1031	7.1
שאר ישוב	אשקלון	1031	7.2
שאר ישוב	אשקלון	1031	7.3
שאר ישוב	אשקלון	1031	7.4
שד בגין מנחם 14	אשקלון	1031	9.0
שד בגין מנחם 14	אשקלון	1031	11.0
משה רבנו 120	אשקלון	1031	15.0
שד בגין מנחם 14	אשקלון	1031	19.0
הדגל 7	אשקלון	1031	20.0
דיין משה 903	אשקלון	1031	21.1
דיין משה 903	אשקלון	1031	21.2
דיין משה 903	אשקלון	1031	21.3
דיין משה 903	אשקלון	1031	21.4
דיין משה 903	אשקלון	1031	21.5
דיין משה 903	אשקלון	1031	21.6
דיין משה 903	אשקלון	1031	21.7
יהושע בן נון 5	אשקלון	1031	23.1
יהושע בן נון 5	אשקלון	1031	23.2
יהושע בן נון 5	אשקלון	1031	23.3
משה רבנו 120	אשקלון	1031	24.0
קרן קיימת לישראל 906	אשקלון	1031	26.1
קרן קיימת לישראל 906	אשקלון	1031	26.2
קרן קיימת לישראל 906	אשקלון	1031	26.3
קרן קיימת לישראל 906	אשקלון	1031	26.4
המגינים 17	אשקלון	1031	27.1
המגינים 17	אשקלון	1031	27.2
משה רבנו 120	אשקלון	1031	28.0
משה רבנו 120	אשקלון	1031	29.0
משה רבנו 120	אשקלון	1031	32.0
יוספטל	אשקלון	1031	34.0
שחר	אשקלון	7	1.0
שלווה	אשקלון	873	1.0
שפיר	אשקלון	692	1.0
שקף	אשקלון	1233	1.0
שתולים	אשקלון	763	1.1
שתולים	אשקלון	763	1.2
שתולים	אשקלון	763	2.0
תימורים	אשקלון	163	1.0
תלמי יחיאל	אשקלון	727	1.0
תלמי יפה	אשקלון	744	1.0
תלמים 1	אשקלון	814	1.0
ערערה-בנגב ערערה-בנגב	באר שבע	967	3.1
אבו ג'ווייעד (שבט)	באר שבע	967	3.2
אבו ג'ווייעד (שבט)	באר שבע	967	3.3
אבו ג'ווייעד (שבט)	באר שבע	967	3.4
אבו עבדון (שבט)	באר שבע	958	1.0
אבו קורינאת (שבט)	באר שבע	968	2.1
אבו קורינאת (שבט)	באר שבע	968	2.2
אבו קורינאת (שבט)	באר שבע	968	2.3
אבו קורינאת (שבט)	באר שבע	968	2.4
אבו קורינאת (שבט)	באר שבע	968	2.5
אבו קרינאת (יישוב)	באר שבע	1342	1.0
כסיפה כסיפה	באר שבע	966	5.1
כסיפה כסיפה	באר שבע	966	5.2
כסיפה כסיפה	באר שבע	966	5.3
כסיפה כסיפה	באר שבע	966	5.4
כסיפה כסיפה	באר שבע	966	5.5
כסיפה כסיפה	באר שבע	966	6.1
כסיפה כסיפה	באר שבע	966	6.2
כסיפה כסיפה	באר שבע	966	6.3
אבו רוקייק (שבט)	באר שבע	961	7.1
אבו רוקייק (שבט)	באר שבע	961	7.2
אבו רוקייק (שבט)	באר שבע	961	7.3
אבו רוקייק (שבט)	באר שבע	961	7.4
אבו רוקייק (שבט)	באר שבע	961	7.5
אבו רוקייק (שבט)	באר שבע	961	7.6
אבו רוקייק (שבט)	באר שבע	961	7.7
אבו רוקייק (שבט)	באר שבע	961	7.8
אבו תלול	באר שבע	1375	1.0
אבו תלול	באר שבע	1375	2.0
אבשלום	באר שבע	1311	1.0
אוהד	באר שבע	1046	1.0
אום בטין	באר שבע	1358	3.1
אום בטין	באר שבע	1358	3.2
אום בטין	באר שבע	1358	3.3
אום בטין	באר שבע	1358	3.4
קבוץ גלויות 5	באר שבע	31	1.0
"צה""ל 4"	באר שבע	31	2.0
"הפלמ""ח 1"	באר שבע	31	3.0
גולומב	באר שבע	31	4.0
הנשיא	באר שבע	31	5.0
הרב אבוחצירה 1	באר שבע	31	6.1
הרב אבוחצירה 1	באר שבע	31	6.2
הרב אבוחצירה 1	באר שבע	31	6.3
"צה""ל 4"	באר שבע	31	7.0
גולומב	באר שבע	31	9.0
רבי עקיבא 12	באר שבע	31	10.0
חפץ חיים 26	באר שבע	31	11.1
חפץ חיים 26	באר שבע	31	11.2
חפץ חיים 26	באר שבע	31	11.3
"החיד""א"	באר שבע	31	13.0
עמרם בן דיואן 4	באר שבע	31	15.1
עמרם בן דיואן 4	באר שבע	31	15.2
עמרם בן דיואן 4	באר שבע	31	15.3
יהודה הלוי 16	באר שבע	31	16.1
יהודה הלוי 16	באר שבע	31	16.2
יהודה הלוי 16	באר שבע	31	16.3
הרב יעקב הורוביץ 1	באר שבע	31	20.1
הרב יעקב הורוביץ 1	באר שבע	31	20.2
דרך הטייסים 4	באר שבע	31	22.1
דרך הטייסים 4	באר שבע	31	22.2
דרך הטייסים 4	באר שבע	31	22.3
דרך הטייסים 4	באר שבע	31	22.4
דרך הטייסים 4	באר שבע	31	22.5
ירושלים 41	באר שבע	31	23.1
ירושלים 41	באר שבע	31	23.2
צאלון 1	באר שבע	31	25.1
צאלון 1	באר שבע	31	25.2
צאלון 1	באר שבע	31	25.3
"צה""ל 4"	באר שבע	31	26.0
רבי עקיבא 12	באר שבע	31	28.0
"החיד""א"	באר שבע	31	30.0
ירושלים 41	באר שבע	31	35.1
ירושלים 41	באר שבע	31	35.2
דרך הטייסים 903	באר שבע	31	38.1
דרך הטייסים 903	באר שבע	31	38.2
דרך הטייסים 903	באר שבע	31	38.3
דרך הטייסים 903	באר שבע	31	38.4
דרך הטייסים 903	באר שבע	31	38.5
אורים	באר שבע	403	1.0
אטרש (שבט)	באר שבע	965	1.0
אטרש (שבט)	באר שבע	965	2.0
אטרש (שבט)	באר שבע	965	3.0
אילות	באר שבע	1126	1.0
צין	באר שבע	2600	1.0
צין	באר שבע	2600	2.0
שד יעלים 39	באר שבע	2600	6.1
שד יעלים 39	באר שבע	2600	6.2
שד יעלים 39	באר שבע	2600	6.3
שד יעלים 39	באר שבע	2600	6.4
המלחה 1	באר שבע	2600	7.1
המלחה 1	באר שבע	2600	7.2
המלחה 1	באר שבע	2600	7.3
המלחה 1	באר שבע	2600	7.4
מדיין 5	באר שבע	2600	8.0
נחשון 30	באר שבע	2600	9.1
נחשון 30	באר שבע	2600	9.2
נחשון 30	באר שבע	2600	9.3
נחשון 30	באר שבע	2600	9.4
נחשון 30	באר שבע	2600	9.5
נחשון 30	באר שבע	2600	9.6
שור 8	באר שבע	2600	12.0
דרך יותם 50	באר שבע	2600	13.1
דרך יותם 50	באר שבע	2600	13.2
דרך יותם 50	באר שבע	2600	13.3
דרך יותם 50	באר שבע	2600	13.4
שור 8	באר שבע	2600	14.0
מדיין 5	באר שבע	2600	17.0
מדיין 5	באר שבע	2600	19.0
מדיין 5	באר שבע	2600	22.0
צין	באר שבע	2600	23.0
דרך יותם 51	באר שבע	2600	26.1
דרך יותם 51	באר שבע	2600	26.2
דרך יותם 51	באר שבע	2600	26.3
דרך יותם 51	באר שבע	2600	26.4
דרך יותם 51	באר שבע	2600	26.5
דרך יותם 51	באר שבע	2600	26.6
יהל 15	באר שבע	2600	27.1
יהל 15	באר שבע	2600	27.2
יהל 15	באר שבע	2600	27.3
יהל 15	באר שבע	2600	27.4
דקר 8	באר שבע	2600	28.1
דקר 8	באר שבע	2600	28.2
דקר 8	באר שבע	2600	28.3
דקר 8	באר שבע	2600	28.4
דקר 8	באר שבע	2600	28.5
הספורטאים	באר שבע	2600	32.1
הספורטאים	באר שבע	2600	32.2
הספורטאים	באר שבע	2600	32.3
הספורטאים	באר שבע	2600	32.4
הספורטאים	באר שבע	2600	32.5
גרניט 3	באר שבע	2600	33.1
גרניט 3	באר שבע	2600	33.2
גרניט 3	באר שבע	2600	33.3
גרניט 3	באר שבע	2600	33.4
שד ששת הימים 211	באר שבע	2600	34.1
שד ששת הימים 211	באר שבע	2600	34.2
שד ששת הימים 211	באר שבע	2600	34.3
חטיבת הנגב 15	באר שבע	2600	41.1
חטיבת הנגב 15	באר שבע	2600	41.2
חטיבת הנגב 15	באר שבע	2600	44.1
חטיבת הנגב 15	באר שבע	2600	44.2
חטיבת הנגב 15	באר שבע	2600	44.3
חטיבת הנגב 15	באר שבע	2600	44.4
חטיבת הנגב 15	באר שבע	2600	44.5
שור 8	באר שבע	2600	62.0
צין	באר שבע	2600	63.0
בני ישראל 3	באר שבע	2600	71.1
בני ישראל 3	באר שבע	2600	71.2
בני ישראל 3	באר שבע	2600	71.3
בני ישראל 3	באר שבע	2600	71.4
בני ישראל 3	באר שבע	2600	71.5
בני ישראל 3	באר שבע	2600	71.6
משעול האגס 47	באר שבע	2600	73.1
משעול האגס 47	באר שבע	2600	73.2
משעול האגס 47	באר שבע	2600	73.3
משעול האגס 47	באר שבע	2600	73.4
משעול האגס 47	באר שבע	2600	73.5
משעול האגס 47	באר שבע	2600	73.6
עין גדי 8	באר שבע	2600	74.1
עין גדי 8	באר שבע	2600	74.2
עין גדי 8	באר שבע	2600	74.3
עין גדי 8	באר שבע	2600	74.4
עין גדי 8	באר שבע	2600	74.5
שרה אימנו 10	באר שבע	2600	84.1
שרה אימנו 10	באר שבע	2600	84.2
שרה אימנו 10	באר שבע	2600	84.3
שרה אימנו 10	באר שבע	2600	84.4
שרה אימנו 10	באר שבע	2600	84.5
שרה אימנו 10	באר שבע	2600	84.6
שרה אימנו 10	באר שבע	2600	84.7
מדיין 5	באר שבע	2600	87.0
שרה אימנו 10	באר שבע	2600	88.0
אל סייד	באר שבע	1359	1.0
אל סייד	באר שבע	1359	2.0
אל סייד	באר שבע	1359	3.0
אליפז	באר שבע	1248	1.0
אסד (שבט)	באר שבע	960	1.0
אעצם (שבט)	באר שבע	963	7.1
אעצם (שבט)	באר שבע	963	7.2
אעצם (שבט)	באר שבע	963	7.3
אעצם (שבט)	באר שבע	963	7.4
אבו תלול אבו תלול	באר שבע	963	7.5
אבו תלול אבו תלול	באר שבע	963	7.6
אבו תלול אבו תלול	באר שבע	963	7.7
אבו תלול אבו תלול	באר שבע	963	7.8
אשבול	באר שבע	71	1.0
אשכולות	באר שבע	3722	1.0
אשל הנשיא	באר שבע	2021	1.0
אשלים	באר שבע	1152	1.0
באר אורה	באר שבע	21	1.0
באר מילכה	באר שבע	1278	1.0
אברהם אבינו 93	באר שבע	9000	1.0
רינגלבלום 19	באר שבע	9000	2.0
רינגלבלום 19	באר שבע	9000	3.0
אברהם אבינו 93	באר שבע	9000	4.0
אברהם אבינו 93	באר שבע	9000	5.0
סנהדרין 81	באר שבע	9000	6.0
אלעזר בן יאיר 19	באר שבע	9000	7.0
אלעזר בן יאיר 19	באר שבע	9000	9.0
יוסף בן מתתיהו 28	באר שבע	9000	10.1
יוסף בן מתתיהו 28	באר שבע	9000	10.2
יוסף בן מתתיהו 28	באר שבע	9000	10.3
רבי טרפון 5	באר שבע	9000	11.0
בורג יוסף 33	באר שבע	9000	12.1
בורג יוסף 33	באר שבע	9000	12.2
בורג יוסף 33	באר שבע	9000	12.3
בורג יוסף 33	באר שבע	9000	12.4
בורג יוסף 33	באר שבע	9000	12.5
בורג יוסף 33	באר שבע	9000	12.6
אלעזר בן יאיר 19	באר שבע	9000	13.0
אלעזר בן יאיר 19	באר שבע	9000	14.0
אברהם אבינו 93	באר שבע	9000	15.0
יהודה הנשיא 140	באר שבע	9000	16.0
אלעזר בן יאיר 19	באר שבע	9000	17.0
רבי טרפון 5	באר שבע	9000	18.0
יהודה הנשיא 140	באר שבע	9000	19.0
יהודה הנשיא 140	באר שבע	9000	20.0
אברהם אבינו 93	באר שבע	9000	25.0
סנהדרין 81	באר שבע	9000	26.0
סנהדרין 81	באר שבע	9000	27.0
סנהדרין 81	באר שבע	9000	28.0
סנהדרין 81	באר שבע	9000	29.0
יהודה הנשיא 140	באר שבע	9000	30.0
יהודה הנשיא 140	באר שבע	9000	31.0
טבנקין 7	באר שבע	9000	34.0
טבנקין 7	באר שבע	9000	35.0
קדושי בגדד 1	באר שבע	9000	36.0
קדושי בגדד 1	באר שבע	9000	37.0
שלונסקי 4	באר שבע	9000	38.0
קדושי בגדד 1	באר שבע	9000	39.0
קדושי בגדד 1	באר שבע	9000	40.0
קדושי בגדד 1	באר שבע	9000	42.0
שד ירושלים 52	באר שבע	9000	43.1
שד ירושלים 52	באר שבע	9000	43.2
שד ירושלים 52	באר שבע	9000	43.3
שד ירושלים 52	באר שבע	9000	43.4
שלונסקי 4	באר שבע	9000	44.0
יהודה הלוי 1	באר שבע	9000	45.0
מבצע נחשון 23	באר שבע	9000	46.0
מבצע נחשון 23	באר שבע	9000	47.0
מבצע יואב 5	באר שבע	9000	55.1
מבצע יואב 5	באר שבע	9000	55.2
מבצע יואב 5	באר שבע	9000	55.3
בצלאל 35	באר שבע	9000	58.1
בצלאל 35	באר שבע	9000	58.2
בצלאל 35	באר שבע	9000	58.3
בצלאל 35	באר שבע	9000	58.4
בצלאל 35	באר שבע	9000	58.5
השלום 15	באר שבע	9000	62.1
השלום 15	באר שבע	9000	62.2
רבי טרפון 5	באר שבע	9000	65.0
יהודה הלוי 1	באר שבע	9000	66.0
יהודה הלוי 1	באר שבע	9000	68.0
מבצע נחשון 23	באר שבע	9000	69.0
וינגייט 41	באר שבע	9000	71.1
וינגייט 41	באר שבע	9000	71.2
וינגייט 41	באר שבע	9000	71.3
וינגייט 41	באר שבע	9000	71.4
גוש עציון 13	באר שבע	9000	73.1
גוש עציון 13	באר שבע	9000	73.2
גוש עציון 13	באר שבע	9000	73.3
גוש עציון 13	באר שבע	9000	73.4
ז'בוטינסקי זאב 19	באר שבע	9000	90.0
ז'בוטינסקי זאב 19	באר שבע	9000	91.0
ז'בוטינסקי זאב 19	באר שבע	9000	92.0
ז'בוטינסקי זאב 19	באר שבע	9000	93.0
ז'בוטינסקי זאב 19	באר שבע	9000	94.0
טבנקין 7	באר שבע	9000	95.0
קדושי בגדד 1	באר שבע	9000	96.0
קדושי בגדד 1	באר שבע	9000	97.0
מנדלי מוכר ספרים 10	באר שבע	9000	99.1
מנדלי מוכר ספרים 10	באר שבע	9000	99.2
מנדלי מוכר ספרים 10	באר שבע	9000	99.3
מנדלי מוכר ספרים 10	באר שבע	9000	99.4
דרך המשחררים 41	באר שבע	9000	103.0
ורבורג 10	באר שבע	9000	104.1
ורבורג 10	באר שבע	9000	104.2
ורבורג 10	באר שבע	9000	104.3
ורבורג 10	באר שבע	9000	104.4
שלונסקי 4	באר שבע	9000	109.0
קדושי בגדד 1	באר שבע	9000	111.0
שלונסקי 4	באר שבע	9000	112.0
טבנקין 7	באר שבע	9000	113.0
טבנקין 7	באר שבע	9000	114.0
טבנקין 7	באר שבע	9000	117.0
שלונסקי 4	באר שבע	9000	118.0
שמחוני אסף 13	באר שבע	9000	119.1
שמחוני אסף 13	באר שבע	9000	119.2
שמחוני אסף 13	באר שבע	9000	119.3
שמחוני אסף 13	באר שבע	9000	119.4
שמחוני אסף 13	באר שבע	9000	119.5
ויצמן 1 ב	באר שבע	9000	120.0
ויצמן 1 ב	באר שבע	9000	121.0
החלוץ 2	באר שבע	9000	122.1
החלוץ 2	באר שבע	9000	122.2
החלוץ 2	באר שבע	9000	122.3
החלוץ 2	באר שבע	9000	122.4
החלוץ 2	באר שבע	9000	122.5
החלוץ 2	באר שבע	9000	122.6
כפר הדרום 29	באר שבע	9000	123.0
כפר הדרום 29	באר שבע	9000	124.0
כפר הדרום 29	באר שבע	9000	127.0
שד הנשיא הרצוג חיים 2	באר שבע	9000	129.1
שד הנשיא הרצוג חיים 2	באר שבע	9000	129.2
שד הנשיא הרצוג חיים 2	באר שבע	9000	129.3
שד הנשיא הרצוג חיים 2	באר שבע	9000	129.4
שד הנשיא הרצוג חיים 2	באר שבע	9000	129.5
שד הנשיא הרצוג חיים 2	באר שבע	9000	129.6
מבצע עובדה 43	באר שבע	9000	130.1
מבצע עובדה 43	באר שבע	9000	130.2
מבצע עובדה 43	באר שבע	9000	130.3
מבצע עובדה 43	באר שבע	9000	130.4
מבצע עובדה 43	באר שבע	9000	130.5
חובב משה 2	באר שבע	9000	132.0
צביה ויצחק 15	באר שבע	9000	134.0
גיבתון חנוך 17	באר שבע	9000	136.0
חובב משה 2	באר שבע	9000	137.0
דוד הראובני 31	באר שבע	9000	142.1
