Bloc	Knesset	Locality	Station	Votes
Arab-Israeli	24	7100	28	0
Micro	24	7100	28	5
Secular Centre	24	7100	28	20
Left	24	7100	29	3
Right	24	7100	29	145
Orthodox	24	7100	29	46
Arab-Israeli	24	7100	29	0
Micro	24	7100	29	9
Secular Centre	24	7100	29	16
Left	24	7100	30	5
Right	24	7100	30	154
Orthodox	24	7100	30	30
Arab-Israeli	24	7100	30	0
Micro	24	7100	30	4
Secular Centre	24	7100	30	20
Left	24	7100	32	6
Right	24	7100	32	142
Orthodox	24	7100	32	55
Arab-Israeli	24	7100	32	0
Micro	24	7100	32	8
Secular Centre	24	7100	32	19
Left	24	7100	33	17
Right	24	7100	33	500
Orthodox	24	7100	33	246
Arab-Israeli	24	7100	33	1
Micro	24	7100	33	17
Secular Centre	24	7100	33	54
Left	24	7100	34	4
Right	24	7100	34	162
Orthodox	24	7100	34	38
Arab-Israeli	24	7100	34	0
Micro	24	7100	34	1
Secular Centre	24	7100	34	13
Left	24	7100	35	2
Right	24	7100	35	164
Orthodox	24	7100	35	64
Arab-Israeli	24	7100	35	0
Micro	24	7100	35	6
Secular Centre	24	7100	35	19
Left	24	7100	37	8
Right	24	7100	37	345
Orthodox	24	7100	37	60
Arab-Israeli	24	7100	37	1
Micro	24	7100	37	11
Secular Centre	24	7100	37	28
Left	24	7100	38	6
Right	24	7100	38	166
Orthodox	24	7100	38	43
Arab-Israeli	24	7100	38	0
Micro	24	7100	38	1
Secular Centre	24	7100	38	14
Left	24	7100	39	11
Right	24	7100	39	419
Orthodox	24	7100	39	68
Arab-Israeli	24	7100	39	1
Micro	24	7100	39	8
Secular Centre	24	7100	39	60
Left	24	7100	40	66
Right	24	7100	40	682
Orthodox	24	7100	40	211
Arab-Israeli	24	7100	40	1
Micro	24	7100	40	17
Secular Centre	24	7100	40	244
Left	24	7100	41	112
Right	24	7100	41	1539
Orthodox	24	7100	41	456
Arab-Israeli	24	7100	41	2
Micro	24	7100	41	29
Secular Centre	24	7100	41	354
Left	24	7100	43	14
Right	24	7100	43	214
Orthodox	24	7100	43	47
Arab-Israeli	24	7100	43	0
Micro	24	7100	43	4
Secular Centre	24	7100	43	76
Left	24	7100	44	73
Right	24	7100	44	972
Orthodox	24	7100	44	112
Arab-Israeli	24	7100	44	5
Micro	24	7100	44	20
Secular Centre	24	7100	44	224
Left	24	7100	50	49
Right	24	7100	50	461
Orthodox	24	7100	50	78
Arab-Israeli	24	7100	50	0
Micro	24	7100	50	9
Secular Centre	24	7100	50	149
Left	24	7100	52	109
Right	24	7100	52	708
Orthodox	24	7100	52	130
Arab-Israeli	24	7100	52	0
Micro	24	7100	52	25
Secular Centre	24	7100	52	291
Left	24	7100	53	7
Right	24	7100	53	141
Orthodox	24	7100	53	35
Arab-Israeli	24	7100	53	1
Micro	24	7100	53	6
Secular Centre	24	7100	53	33
Left	24	7100	54	9
Right	24	7100	54	143
Orthodox	24	7100	54	54
Arab-Israeli	24	7100	54	2
Micro	24	7100	54	7
Secular Centre	24	7100	54	19
Left	24	7100	55	14
Right	24	7100	55	607
Orthodox	24	7100	55	145
Arab-Israeli	24	7100	55	1
Micro	24	7100	55	31
Secular Centre	24	7100	55	95
Left	24	7100	56	19
Right	24	7100	56	778
Orthodox	24	7100	56	474
Arab-Israeli	24	7100	56	2
Micro	24	7100	56	22
Secular Centre	24	7100	56	81
Left	24	7100	58	3
Right	24	7100	58	226
Orthodox	24	7100	58	74
Arab-Israeli	24	7100	58	2
Micro	24	7100	58	4
Secular Centre	24	7100	58	25
Left	24	7100	60	3
Right	24	7100	60	193
Orthodox	24	7100	60	44
Arab-Israeli	24	7100	60	0
Micro	24	7100	60	4
Secular Centre	24	7100	60	20
Left	24	7100	61	11
Right	24	7100	61	575
Orthodox	24	7100	61	159
Arab-Israeli	24	7100	61	0
Micro	24	7100	61	8
Secular Centre	24	7100	61	51
Left	24	7100	63	5
Right	24	7100	63	246
Orthodox	24	7100	63	84
Arab-Israeli	24	7100	63	2
Micro	24	7100	63	2
Secular Centre	24	7100	63	19
Left	24	7100	64	31
Right	24	7100	64	1400
Orthodox	24	7100	64	295
Arab-Israeli	24	7100	64	1
Micro	24	7100	64	46
Secular Centre	24	7100	64	192
Left	24	7100	68	2
Right	24	7100	68	205
Orthodox	24	7100	68	49
Arab-Israeli	24	7100	68	1
Micro	24	7100	68	10
Secular Centre	24	7100	68	28
Left	24	7100	72	75
Right	24	7100	72	655
Orthodox	24	7100	72	139
Arab-Israeli	24	7100	72	0
Micro	24	7100	72	22
Secular Centre	24	7100	72	258
Left	24	7100	73	7
Right	24	7100	73	98
Orthodox	24	7100	73	9
Arab-Israeli	24	7100	73	0
Micro	24	7100	73	2
Secular Centre	24	7100	73	17
Left	24	7100	78	16
Right	24	7100	78	160
Orthodox	24	7100	78	53
Arab-Israeli	24	7100	78	0
Micro	24	7100	78	1
Secular Centre	24	7100	78	18
Left	24	7100	80	3
Right	24	7100	80	176
Orthodox	24	7100	80	72
Arab-Israeli	24	7100	80	0
Micro	24	7100	80	8
Secular Centre	24	7100	80	38
Left	24	7100	81	24
Right	24	7100	81	790
Orthodox	24	7100	81	82
Arab-Israeli	24	7100	81	2
Micro	24	7100	81	28
Secular Centre	24	7100	81	92
Left	24	7100	83	9
Right	24	7100	83	197
Orthodox	24	7100	83	37
Arab-Israeli	24	7100	83	0
Micro	24	7100	83	8
Secular Centre	24	7100	83	48
Left	24	7100	84	7
Right	24	7100	84	219
Orthodox	24	7100	84	15
Arab-Israeli	24	7100	84	1
Micro	24	7100	84	5
Secular Centre	24	7100	84	30
Left	24	7100	85	6
Right	24	7100	85	160
Orthodox	24	7100	85	28
Arab-Israeli	24	7100	85	3
Micro	24	7100	85	8
Secular Centre	24	7100	85	15
Left	24	7100	86	4
Right	24	7100	86	162
Orthodox	24	7100	86	24
Arab-Israeli	24	7100	86	0
Micro	24	7100	86	4
Secular Centre	24	7100	86	18
Left	24	7100	87	22
Right	24	7100	87	653
Orthodox	24	7100	87	256
Arab-Israeli	24	7100	87	2
Micro	24	7100	87	13
Secular Centre	24	7100	87	99
Left	24	7100	90	3
Right	24	7100	90	234
Orthodox	24	7100	90	22
Arab-Israeli	24	7100	90	0
Micro	24	7100	90	7
Secular Centre	24	7100	90	55
Left	24	7100	91	5
Right	24	7100	91	241
Orthodox	24	7100	91	18
Arab-Israeli	24	7100	91	0
Micro	24	7100	91	7
Secular Centre	24	7100	91	45
Left	24	7100	92	7
Right	24	7100	92	222
Orthodox	24	7100	92	10
Arab-Israeli	24	7100	92	1
Micro	24	7100	92	4
Secular Centre	24	7100	92	51
Left	24	7100	93	5
Right	24	7100	93	198
Orthodox	24	7100	93	5
Arab-Israeli	24	7100	93	0
Micro	24	7100	93	2
Secular Centre	24	7100	93	32
Left	24	7100	94	4
Right	24	7100	94	253
Orthodox	24	7100	94	8
Arab-Israeli	24	7100	94	0
Micro	24	7100	94	3
Secular Centre	24	7100	94	46
Left	24	7100	100	17
Right	24	7100	100	270
Orthodox	24	7100	100	86
Arab-Israeli	24	7100	100	0
Micro	24	7100	100	6
Secular Centre	24	7100	100	86
Left	24	7100	101	71
Right	24	7100	101	983
Orthodox	24	7100	101	198
Arab-Israeli	24	7100	101	1
Micro	24	7100	101	22
Secular Centre	24	7100	101	257
Left	24	7100	103	23
Right	24	7100	103	543
Orthodox	24	7100	103	91
Arab-Israeli	24	7100	103	1
Micro	24	7100	103	11
Secular Centre	24	7100	103	118
Left	24	7100	104	15
Right	24	7100	104	490
Orthodox	24	7100	104	169
Arab-Israeli	24	7100	104	0
Micro	24	7100	104	11
Secular Centre	24	7100	104	109
Left	24	7100	105	32
Right	24	7100	105	1119
Orthodox	24	7100	105	136
Arab-Israeli	24	7100	105	2
Micro	24	7100	105	25
Secular Centre	24	7100	105	220
Left	24	7100	107	5
Right	24	7100	107	235
Orthodox	24	7100	107	39
Arab-Israeli	24	7100	107	1
Micro	24	7100	107	6
Secular Centre	24	7100	107	30
Left	24	7100	114	9
Right	24	7100	114	251
Orthodox	24	7100	114	67
Arab-Israeli	24	7100	114	0
Micro	24	7100	114	4
Secular Centre	24	7100	114	74
Left	24	7100	115	22
Right	24	7100	115	257
Orthodox	24	7100	115	57
Arab-Israeli	24	7100	115	1
Micro	24	7100	115	3
Secular Centre	24	7100	115	103
Left	24	7100	117	61
Right	24	7100	117	1105
Orthodox	24	7100	117	354
Arab-Israeli	24	7100	117	1
Micro	24	7100	117	18
Secular Centre	24	7100	117	220
Left	24	7100	123	15
Right	24	7100	123	280
Orthodox	24	7100	123	39
Arab-Israeli	24	7100	123	0
Micro	24	7100	123	0
Secular Centre	24	7100	123	64
Left	24	7100	124	53
Right	24	7100	124	1191
Orthodox	24	7100	124	164
Arab-Israeli	24	7100	124	0
Micro	24	7100	124	27
Secular Centre	24	7100	124	223
Left	24	7100	127	4
Right	24	7100	127	184
Orthodox	24	7100	127	25
Arab-Israeli	24	7100	127	0
Micro	24	7100	127	4
Secular Centre	24	7100	127	11
Left	24	7100	128	4
Right	24	7100	128	240
Orthodox	24	7100	128	16
Arab-Israeli	24	7100	128	2
Micro	24	7100	128	7
Secular Centre	24	7100	128	36
Left	24	7100	130	20
Right	24	7100	130	308
Orthodox	24	7100	130	33
Arab-Israeli	24	7100	130	2
Micro	24	7100	130	13
Secular Centre	24	7100	130	63
Left	24	7100	131	16
Right	24	7100	131	301
Orthodox	24	7100	131	45
Arab-Israeli	24	7100	131	0
Micro	24	7100	131	6
Secular Centre	24	7100	131	42
Left	24	7100	132	25
Right	24	7100	132	266
Orthodox	24	7100	132	42
Arab-Israeli	24	7100	132	0
Micro	24	7100	132	6
Secular Centre	24	7100	132	78
Left	24	7100	133	20
Right	24	7100	133	271
Orthodox	24	7100	133	55
Arab-Israeli	24	7100	133	0
Micro	24	7100	133	3
Secular Centre	24	7100	133	66
Left	24	7100	139	41
Right	24	7100	139	1701
Orthodox	24	7100	139	260
Arab-Israeli	24	7100	139	0
Micro	24	7100	139	46
Secular Centre	24	7100	139	331
Left	24	7100	141	3
Right	24	7100	141	150
Orthodox	24	7100	141	35
Arab-Israeli	24	7100	141	0
Micro	24	7100	141	7
Secular Centre	24	7100	141	12
Left	24	7100	142	23
Right	24	7100	142	240
Orthodox	24	7100	142	69
Arab-Israeli	24	7100	142	0
Micro	24	7100	142	5
Secular Centre	24	7100	142	76
Left	24	7100	148	8
Right	24	7100	148	283
Orthodox	24	7100	148	32
Arab-Israeli	24	7100	148	0
Micro	24	7100	148	8
Secular Centre	24	7100	148	34
Left	24	7100	149	96
Right	24	7100	149	1295
Orthodox	24	7100	149	227
Arab-Israeli	24	7100	149	2
Micro	24	7100	149	29
Secular Centre	24	7100	149	365
Left	24	7100	151	39
Right	24	7100	151	914
Orthodox	24	7100	151	182
Arab-Israeli	24	7100	151	0
Micro	24	7100	151	15
Secular Centre	24	7100	151	198
Left	24	7100	157	20
Right	24	7100	157	243
Orthodox	24	7100	157	46
Arab-Israeli	24	7100	157	1
Micro	24	7100	157	6
Secular Centre	24	7100	157	89
Left	24	7100	159	18
Right	24	7100	159	282
Orthodox	24	7100	159	62
Arab-Israeli	24	7100	159	0
Micro	24	7100	159	6
Secular Centre	24	7100	159	87
Left	24	7100	160	4
Right	24	7100	160	285
Orthodox	24	7100	160	63
Arab-Israeli	24	7100	160	0
Micro	24	7100	160	2
Secular Centre	24	7100	160	55
Left	24	7100	161	98
Right	24	7100	161	1652
Orthodox	24	7100	161	324
Arab-Israeli	24	7100	161	0
Micro	24	7100	161	32
Secular Centre	24	7100	161	462
Left	24	7100	166	70
Right	24	7100	166	1175
Orthodox	24	7100	166	211
Arab-Israeli	24	7100	166	2
Micro	24	7100	166	33
Secular Centre	24	7100	166	393
Left	24	7100	168	17
Right	24	7100	168	236
Orthodox	24	7100	168	31
Arab-Israeli	24	7100	168	0
Micro	24	7100	168	4
Secular Centre	24	7100	168	55
Left	24	7100	170	132
Right	24	7100	170	2622
Orthodox	24	7100	170	415
Arab-Israeli	24	7100	170	3
Micro	24	7100	170	48
Secular Centre	24	7100	170	633
Left	24	7100	186	26
Right	24	7100	186	230
Orthodox	24	7100	186	29
Arab-Israeli	24	7100	186	0
Micro	24	7100	186	5
Secular Centre	24	7100	186	70
Left	24	7100	188	43
Right	24	7100	188	1502
Orthodox	24	7100	188	431
Arab-Israeli	24	7100	188	1
Micro	24	7100	188	36
Secular Centre	24	7100	188	293
Left	24	7100	952	14
Right	24	7100	952	293
Orthodox	24	7100	952	45
Arab-Israeli	24	7100	952	1
Micro	24	7100	952	16
Secular Centre	24	7100	952	46
Left	24	317	1	81
Right	24	317	1	38
Orthodox	24	317	1	5
Arab-Israeli	24	317	1	0
Micro	24	317	1	14
Secular Centre	24	317	1	86
Left	24	619	1	99
Right	24	619	1	23
Orthodox	24	619	1	2
Arab-Israeli	24	619	1	0
Micro	24	619	1	4
Secular Centre	24	619	1	96
Left	24	353	1	23
Right	24	353	1	6
Orthodox	24	353	1	0
Arab-Israeli	24	353	1	0
Micro	24	353	1	5
Secular Centre	24	353	1	30
Left	24	202	1	74
Right	24	202	1	27
Orthodox	24	202	1	3
Arab-Israeli	24	202	1	0
Micro	24	202	1	3
Secular Centre	24	202	1	84
Left	24	212	1	0
Right	24	212	1	2
Orthodox	24	212	1	29
Arab-Israeli	24	212	1	0
Micro	24	212	1	0
Secular Centre	24	212	1	0
Left	24	848	1	2
Right	24	848	1	77
Orthodox	24	848	1	152
Arab-Israeli	24	848	1	0
Micro	24	848	1	0
Secular Centre	24	848	1	0
Left	24	141	1	15
Right	24	141	1	102
Orthodox	24	141	1	10
Arab-Israeli	24	141	1	0
Micro	24	141	1	3
Secular Centre	24	141	1	71
Left	24	2014	1	2
Right	24	2014	1	188
Orthodox	24	2014	1	38
Arab-Israeli	24	2014	1	0
Micro	24	2014	1	3
Secular Centre	24	2014	1	6
Left	24	207	1	66
Right	24	207	1	44
Orthodox	24	207	1	3
Arab-Israeli	24	207	1	1
Micro	24	207	1	4
Secular Centre	24	207	1	125
Left	24	442	1	15
Right	24	442	1	136
Orthodox	24	442	1	39
Arab-Israeli	24	442	1	0
Micro	24	442	1	10
Secular Centre	24	442	1	31
Left	24	196	1	75
Right	24	196	1	41
Orthodox	24	196	1	11
Arab-Israeli	24	196	1	0
Micro	24	196	1	3
Secular Centre	24	196	1	97
Left	24	1043	1	28
Right	24	1043	1	55
Orthodox	24	1043	1	4
Arab-Israeli	24	1043	1	0
Micro	24	1043	1	3
Secular Centre	24	1043	1	32
Left	24	218	1	48
Right	24	218	1	43
Orthodox	24	218	1	2
Arab-Israeli	24	218	1	0
Micro	24	218	1	3
Secular Centre	24	218	1	77
Left	24	4022	1	35
Right	24	4022	1	59
Orthodox	24	4022	1	2
Arab-Israeli	24	4022	1	0
Micro	24	4022	1	9
Secular Centre	24	4022	1	46
Left	24	146	1	18
Right	24	146	1	54
Orthodox	24	146	1	7
Arab-Israeli	24	146	1	0
Micro	24	146	1	4
Secular Centre	24	146	1	60
Left	24	1261	1	37
Right	24	1261	1	18
Orthodox	24	1261	1	2
Arab-Israeli	24	1261	1	0
Micro	24	1261	1	9
Secular Centre	24	1261	1	23
Left	24	464	1	61
Right	24	464	1	14
Orthodox	24	464	1	0
Arab-Israeli	24	464	1	1
Micro	24	464	1	0
Secular Centre	24	464	1	43
Left	24	1133	1	19
Right	24	1133	1	67
Orthodox	24	1133	1	21
Arab-Israeli	24	1133	1	0
Micro	24	1133	1	4
Secular Centre	24	1133	1	32
Left	24	2064	1	4
Right	24	2064	1	156
Orthodox	24	2064	1	54
Arab-Israeli	24	2064	1	0
Micro	24	2064	1	1
Secular Centre	24	2064	1	14
Left	24	3717	1	4
Right	24	3717	1	85
Orthodox	24	3717	1	14
Arab-Israeli	24	3717	1	0
Micro	24	3717	1	10
Secular Centre	24	3717	1	17
Left	24	6700	2	5
Right	24	6700	2	163
Orthodox	24	6700	2	81
Arab-Israeli	24	6700	2	0
Micro	24	6700	2	5
Secular Centre	24	6700	2	26
Left	24	6700	3	17
Right	24	6700	3	603
Orthodox	24	6700	3	1106
Arab-Israeli	24	6700	3	6
Micro	24	6700	3	17
Secular Centre	24	6700	3	159
Left	24	6700	5	15
Right	24	6700	5	375
Orthodox	24	6700	5	743
Arab-Israeli	24	6700	5	1
Micro	24	6700	5	6
Secular Centre	24	6700	5	77
Left	24	6700	11	8
Right	24	6700	11	147
Orthodox	24	6700	11	137
Arab-Israeli	24	6700	11	0
Micro	24	6700	11	1
Secular Centre	24	6700	11	20
Left	24	6700	12	4
Right	24	6700	12	117
Orthodox	24	6700	12	31
Arab-Israeli	24	6700	12	3
Micro	24	6700	12	1
Secular Centre	24	6700	12	20
Left	24	6700	15	7
Right	24	6700	15	202
Orthodox	24	6700	15	64
Arab-Israeli	24	6700	15	0
Micro	24	6700	15	1
Secular Centre	24	6700	15	26
Left	24	6700	16	2
Right	24	6700	16	158
Orthodox	24	6700	16	27
Arab-Israeli	24	6700	16	0
Micro	24	6700	16	2
Secular Centre	24	6700	16	10
Left	24	6700	18	8
Right	24	6700	18	224
Orthodox	24	6700	18	73
Arab-Israeli	24	6700	18	1
Micro	24	6700	18	9
Secular Centre	24	6700	18	24
Left	24	6700	19	2
Right	24	6700	19	183
Orthodox	24	6700	19	95
Arab-Israeli	24	6700	19	0
Micro	24	6700	19	6
Secular Centre	24	6700	19	21
Left	24	6700	20	3
Right	24	6700	20	116
Orthodox	24	6700	20	60
Arab-Israeli	24	6700	20	0
Micro	24	6700	20	3
Secular Centre	24	6700	20	8
Left	24	6700	23	6
Right	24	6700	23	149
Orthodox	24	6700	23	32
Arab-Israeli	24	6700	23	0
Micro	24	6700	23	3
Secular Centre	24	6700	23	16
Left	24	6700	24	6
Right	24	6700	24	166
Orthodox	24	6700	24	76
Arab-Israeli	24	6700	24	1
Micro	24	6700	24	3
Secular Centre	24	6700	24	19
Left	24	6700	25	10
Right	24	6700	25	226
Orthodox	24	6700	25	27
Arab-Israeli	24	6700	25	0
Micro	24	6700	25	4
Secular Centre	24	6700	25	35
Left	24	6700	26	3
Right	24	6700	26	135
Orthodox	24	6700	26	18
Arab-Israeli	24	6700	26	0
Micro	24	6700	26	9
Secular Centre	24	6700	26	31
Left	24	6700	28	2
Right	24	6700	28	121
Orthodox	24	6700	28	29
Arab-Israeli	24	6700	28	0
Micro	24	6700	28	3
Secular Centre	24	6700	28	19
Left	24	6700	29	10
Right	24	6700	29	179
Orthodox	24	6700	29	30
Arab-Israeli	24	6700	29	0
Micro	24	6700	29	3
Secular Centre	24	6700	29	23
Left	24	6700	30	9
Right	24	6700	30	238
Orthodox	24	6700	30	44
Arab-Israeli	24	6700	30	0
Micro	24	6700	30	1
Secular Centre	24	6700	30	38
Left	24	6700	31	8
Right	24	6700	31	183
Orthodox	24	6700	31	59
Arab-Israeli	24	6700	31	0
Micro	24	6700	31	6
Secular Centre	24	6700	31	36
Left	24	6700	32	0
Right	24	6700	32	207
Orthodox	24	6700	32	65
Arab-Israeli	24	6700	32	2
Micro	24	6700	32	10
Secular Centre	24	6700	32	24
Left	24	6700	33	3
Right	24	6700	33	180
Orthodox	24	6700	33	68
Arab-Israeli	24	6700	33	0
Micro	24	6700	33	2
Secular Centre	24	6700	33	19
Left	24	6700	34	4
Right	24	6700	34	188
Orthodox	24	6700	34	105
Arab-Israeli	24	6700	34	0
Micro	24	6700	34	2
Secular Centre	24	6700	34	13
Left	24	6700	35	3
Right	24	6700	35	149
Orthodox	24	6700	35	129
Arab-Israeli	24	6700	35	1
Micro	24	6700	35	0
Secular Centre	24	6700	35	6
Left	24	6700	36	2
Right	24	6700	36	106
Orthodox	24	6700	36	266
Arab-Israeli	24	6700	36	0
Micro	24	6700	36	0
Secular Centre	24	6700	36	4
Left	24	6700	37	0
Right	24	6700	37	151
Orthodox	24	6700	37	117
Arab-Israeli	24	6700	37	2
Micro	24	6700	37	1
Secular Centre	24	6700	37	5
Left	24	6700	38	32
Right	24	6700	38	946
Orthodox	24	6700	38	147
Arab-Israeli	24	6700	38	1
Micro	24	6700	38	25
Secular Centre	24	6700	38	212
Left	24	6700	39	19
Right	24	6700	39	231
Orthodox	24	6700	39	53
Arab-Israeli	24	6700	39	0
Micro	24	6700	39	11
Secular Centre	24	6700	39	47
Left	24	6700	40	11
Right	24	6700	40	434
Orthodox	24	6700	40	267
Arab-Israeli	24	6700	40	1
Micro	24	6700	40	2
Secular Centre	24	6700	40	22
Left	24	6700	42	2
Right	24	6700	42	139
Orthodox	24	6700	42	123
Arab-Israeli	24	6700	42	1
Micro	24	6700	42	2
Secular Centre	24	6700	42	12
Left	24	6700	44	3
Right	24	6700	44	144
Orthodox	24	6700	44	155
Arab-Israeli	24	6700	44	1
Micro	24	6700	44	1
Secular Centre	24	6700	44	16
Left	24	6700	45	2
Right	24	6700	45	165
Orthodox	24	6700	45	89
Arab-Israeli	24	6700	45	1
Micro	24	6700	45	2
Secular Centre	24	6700	45	6
Left	24	6700	46	4
Right	24	6700	46	198
Orthodox	24	6700	46	110
Arab-Israeli	24	6700	46	0
Micro	24	6700	46	5
Secular Centre	24	6700	46	8
Left	24	6700	48	2
Right	24	6700	48	183
Orthodox	24	6700	48	120
Arab-Israeli	24	6700	48	1
Micro	24	6700	48	3
Secular Centre	24	6700	48	14
Left	24	6700	49	57
Right	24	6700	49	1226
Orthodox	24	6700	49	213
Arab-Israeli	24	6700	49	1
Micro	24	6700	49	19
Secular Centre	24	6700	49	280
Left	24	6700	50	17
Right	24	6700	50	652
Orthodox	24	6700	50	93
Arab-Israeli	24	6700	50	0
Micro	24	6700	50	10
Secular Centre	24	6700	50	109
Left	24	6700	52	27
Right	24	6700	52	1026
Orthodox	24	6700	52	209
Arab-Israeli	24	6700	52	0
Micro	24	6700	52	19
Secular Centre	24	6700	52	171
Left	24	6700	53	7
Right	24	6700	53	761
Orthodox	24	6700	53	147
Arab-Israeli	24	6700	53	1
Micro	24	6700	53	21
Secular Centre	24	6700	53	109
Left	24	6700	55	9
Right	24	6700	55	118
Orthodox	24	6700	55	17
Arab-Israeli	24	6700	55	1
Micro	24	6700	55	3
Secular Centre	24	6700	55	17
Left	24	6700	56	3
Right	24	6700	56	147
Orthodox	24	6700	56	62
Arab-Israeli	24	6700	56	0
Micro	24	6700	56	2
Secular Centre	24	6700	56	16
Left	24	6700	57	0
Right	24	6700	57	1
Orthodox	24	6700	57	341
Arab-Israeli	24	6700	57	0
Micro	24	6700	57	0
Secular Centre	24	6700	57	0
Left	24	6700	59	1
Right	24	6700	59	34
Orthodox	24	6700	59	393
Arab-Israeli	24	6700	59	0
Micro	24	6700	59	2
Secular Centre	24	6700	59	3
Left	24	6700	60	2
Right	24	6700	60	69
Orthodox	24	6700	60	156
Arab-Israeli	24	6700	60	0
Micro	24	6700	60	4
Secular Centre	24	6700	60	26
Left	24	1214	1	0
Right	24	1214	1	108
Orthodox	24	1214	1	92
Arab-Israeli	24	1214	1	0
Micro	24	1214	1	1
Secular Centre	24	1214	1	3
Left	24	1134	1	10
Right	24	1134	1	80
Orthodox	24	1134	1	1
Arab-Israeli	24	1134	1	0
Micro	24	1134	1	9
Secular Centre	24	1134	1	21
Left	24	183	1	70
Right	24	183	1	52
Orthodox	24	183	1	0
Arab-Israeli	24	183	1	0
Micro	24	183	1	3
Secular Centre	24	183	1	106
Left	24	1229	1	1
Right	24	1229	1	96
Orthodox	24	1229	1	40
Arab-Israeli	24	1229	1	0
Micro	24	1229	1	2
Secular Centre	24	1229	1	0
Left	24	4028	1	50
Right	24	4028	1	79
Orthodox	24	4028	1	5
Arab-Israeli	24	4028	1	1
Micro	24	4028	1	9
Secular Centre	24	4028	1	94
Left	24	859	1	15
Right	24	859	1	122
Orthodox	24	859	1	56
Arab-Israeli	24	859	1	0
Micro	24	859	1	4
Secular Centre	24	859	1	10
Left	24	106	1	1
Right	24	106	1	37
Orthodox	24	106	1	88
Arab-Israeli	24	106	1	0
Micro	24	106	1	0
Secular Centre	24	106	1	9
Left	24	310	1	101
Right	24	310	1	29
Orthodox	24	310	1	0
Arab-Israeli	24	310	1	3
Micro	24	310	1	7
Secular Centre	24	310	1	80
Left	24	254	1	75
Right	24	254	1	31
Orthodox	24	254	1	0
Arab-Israeli	24	254	1	0
Micro	24	254	1	1
Secular Centre	24	254	1	111
Left	24	107	1	3
Right	24	107	1	16
Orthodox	24	107	1	2
Arab-Israeli	24	107	1	0
Micro	24	107	1	0
Secular Centre	24	107	1	15
Left	24	1166	1	25
Right	24	1166	1	47
Orthodox	24	1166	1	11
Arab-Israeli	24	1166	1	0
Micro	24	1166	1	7
Secular Centre	24	1166	1	66
Left	24	1094	1	0
Right	24	1094	1	12
Orthodox	24	1094	1	112
Arab-Israeli	24	1094	1	0
Micro	24	1094	1	0
Secular Centre	24	1094	1	0
Left	24	1374	1	0
Right	24	1374	1	61
Orthodox	24	1374	1	193
Arab-Israeli	24	1374	1	0
Micro	24	1374	1	0
Secular Centre	24	1374	1	0
Left	24	3656	1	0
Right	24	3656	1	73
Orthodox	24	3656	1	154
Arab-Israeli	24	3656	1	0
Micro	24	3656	1	0
Secular Centre	24	3656	1	0
Left	24	1230	1	37
Right	24	1230	1	106
Orthodox	24	1230	1	14
Arab-Israeli	24	1230	1	1
Micro	24	1230	1	8
Secular Centre	24	1230	1	73
Left	24	1173	1	6
Right	24	1173	1	57
Orthodox	24	1173	1	13
Arab-Israeli	24	1173	1	0
Micro	24	1173	1	0
Secular Centre	24	1173	1	15
Left	24	102	1	9
Right	24	102	1	29
Orthodox	24	102	1	0
Arab-Israeli	24	102	1	0
Micro	24	102	1	4
Secular Centre	24	102	1	14
Left	24	1141	1	7
Right	24	1141	1	36
Orthodox	24	1141	1	37
Arab-Israeli	24	1141	1	0
Micro	24	1141	1	10
Secular Centre	24	1141	1	5
Left	24	3561	1	2
Right	24	3561	1	114
Orthodox	24	3561	1	44
Arab-Israeli	24	3561	1	0
Micro	24	3561	1	1
Secular Centre	24	3561	1	4
Left	24	1411	1	20
Right	24	1411	1	43
Orthodox	24	1411	1	0
Arab-Israeli	24	1411	1	0
Micro	24	1411	1	0
Secular Centre	24	1411	1	39
Left	24	1413	1	15
Right	24	1413	1	50
Orthodox	24	1413	1	1
Arab-Israeli	24	1413	1	0
Micro	24	1413	1	1
Secular Centre	24	1413	1	37
Left	24	1415	1	23
Right	24	1415	1	64
Orthodox	24	1415	1	6
Arab-Israeli	24	1415	1	0
Micro	24	1415	1	2
Secular Centre	24	1415	1	53
Left	24	1414	1	12
Right	24	1414	1	18
Orthodox	24	1414	1	4
Arab-Israeli	24	1414	1	0
Micro	24	1414	1	0
Secular Centre	24	1414	1	34
Left	24	776	1	4
Right	24	776	1	141
Orthodox	24	776	1	80
Arab-Israeli	24	776	1	0
Micro	24	776	1	3
Secular Centre	24	776	1	17
Left	24	1128	1	87
Right	24	1128	1	24
Orthodox	24	1128	1	0
Arab-Israeli	24	1128	1	1
Micro	24	1128	1	2
Secular Centre	24	1128	1	72
Left	24	4019	1	34
Right	24	4019	1	28
Orthodox	24	4019	1	1
Arab-Israeli	24	4019	1	0
Micro	24	4019	1	4
Secular Centre	24	4019	1	23
Left	24	2044	1	2
Right	24	2044	1	154
Orthodox	24	2044	1	42
Arab-Israeli	24	2044	1	0
Micro	24	2044	1	1
Secular Centre	24	2044	1	6
Left	24	678	1	54
Right	24	678	1	52
Orthodox	24	678	1	3
Arab-Israeli	24	678	1	1
Micro	24	678	1	1
Secular Centre	24	678	1	97
Left	24	3657	1	0
Right	24	3657	1	37
Orthodox	24	3657	1	165
Arab-Israeli	24	3657	1	0
Micro	24	3657	1	3
Secular Centre	24	3657	1	1
Left	24	58	1	13
Right	24	58	1	34
